,Age,Job,Marital Status,Education,Credit,Balance (euros),Housing Loan,Personal Loan,Contact,Last Contact Day,Last Contact Month,Last Contact Duration,Campaign,Pdays,Previous,Poutcome,Subscription
33233,35.0,blue-collar,married,secondary,no,360.0,,no,telephone,20,apr,,1,152.0,3,failure,1
33234,35.0,admin.,married,secondary,,0.0,yes,no,cellular,20,apr,,5,-1.0,0,unknown,1
33235,30.0,management,single,tertiary,no,63.0,yes,no,cellular,20,apr,,1,320.0,1,other,1
33236,35.0,admin.,married,,no,1345.0,yes,,cellular,20,apr,163.0,1,,1,failure,1
33237,51.0,self-employed,married,secondary,no,,yes,no,cellular,20,apr,164.0,1,-1.0,0,unknown,1
33238,38.0,blue-collar,married,secondary,,530.0,yes,no,cellular,20,apr,59.0,3,-1.0,0,unknown,1
33239,39.0,blue-collar,married,,no,2299.0,yes,no,cellular,20,apr,450.0,1,271.0,1,failure,1
33240,,,,secondary,no,94.0,yes,no,cellular,20,apr,274.0,1,,0,unknown,1
33241,48.0,,married,primary,no,0.0,yes,no,cellular,20,apr,90.0,2,259.0,1,failure,1
33242,61.0,retired,married,secondary,no,243.0,no,no,cellular,20,apr,194.0,1,,0,unknown,2
33243,35.0,admin.,divorced,,no,,yes,no,cellular,20,apr,690.0,2,335.0,4,other,1
33244,36.0,,married,tertiary,no,139.0,yes,no,cellular,20,apr,79.0,1,,0,unknown,1
33245,33.0,blue-collar,,secondary,,,no,no,cellular,20,apr,335.0,1,334.0,3,failure,1
33246,31.0,blue-collar,,secondary,no,88.0,,no,cellular,20,apr,,5,-1.0,0,unknown,1
33247,47.0,services,single,tertiary,no,0.0,no,no,cellular,20,apr,96.0,1,-1.0,0,unknown,1
33248,50.0,admin.,,secondary,no,,yes,no,cellular,20,apr,166.0,4,,0,unknown,1
33249,,admin.,,secondary,no,0.0,yes,no,cellular,20,apr,72.0,1,,2,failure,1
33250,,admin.,married,secondary,no,67.0,no,no,cellular,20,apr,,2,150.0,2,failure,1
33251,34.0,management,single,unknown,no,355.0,yes,no,cellular,20,apr,51.0,3,-1.0,0,unknown,1
33252,33.0,technician,single,secondary,no,4240.0,,no,cellular,20,apr,,1,-1.0,0,unknown,1
33253,28.0,self-employed,married,tertiary,no,232.0,yes,yes,cellular,20,apr,219.0,1,-1.0,0,unknown,1
33254,38.0,blue-collar,married,secondary,no,730.0,,no,cellular,20,apr,19.0,5,328.0,8,other,1
33255,35.0,blue-collar,married,secondary,,243.0,yes,,cellular,20,apr,41.0,3,-1.0,0,unknown,1
33256,34.0,technician,,secondary,no,-228.0,yes,no,cellular,20,apr,187.0,3,332.0,3,other,1
33257,66.0,retired,married,primary,,711.0,,no,telephone,20,apr,137.0,5,-1.0,0,unknown,1
33258,25.0,blue-collar,single,primary,no,147.0,yes,,cellular,20,apr,59.0,2,322.0,2,failure,1
33259,48.0,services,married,secondary,no,440.0,yes,,cellular,20,apr,611.0,1,312.0,1,failure,1
33260,46.0,management,married,tertiary,no,189.0,yes,,cellular,20,apr,45.0,1,154.0,1,failure,1
33261,28.0,blue-collar,single,secondary,no,1011.0,yes,,cellular,20,apr,,3,-1.0,0,unknown,1
33262,70.0,retired,married,secondary,no,2575.0,no,no,telephone,20,apr,216.0,2,,0,unknown,2
33263,45.0,management,married,,no,126.0,yes,no,cellular,20,apr,92.0,1,342.0,1,failure,1
33264,32.0,blue-collar,married,primary,no,,yes,no,cellular,20,apr,,3,335.0,1,other,1
33265,40.0,blue-collar,married,secondary,no,1386.0,,yes,cellular,20,apr,396.0,3,151.0,4,other,1
33266,31.0,blue-collar,married,primary,no,2929.0,yes,,cellular,20,apr,237.0,3,150.0,3,failure,1
33267,34.0,housemaid,married,tertiary,no,4958.0,yes,,cellular,20,apr,11.0,5,152.0,2,failure,1
33268,39.0,services,married,secondary,no,,yes,yes,cellular,20,apr,,1,,2,failure,1
33269,35.0,blue-collar,married,primary,no,396.0,yes,no,cellular,20,apr,110.0,1,-1.0,0,unknown,1
33270,34.0,blue-collar,single,secondary,no,,,no,cellular,20,apr,,3,321.0,3,failure,1
33271,46.0,blue-collar,married,secondary,no,1147.0,yes,no,cellular,20,apr,720.0,1,-1.0,0,unknown,2
33272,46.0,blue-collar,single,secondary,no,338.0,yes,no,cellular,20,apr,178.0,4,,0,unknown,1
33273,59.0,admin.,single,secondary,no,-423.0,yes,yes,cellular,20,apr,84.0,1,-1.0,0,unknown,1
33274,46.0,technician,,,no,329.0,yes,no,cellular,20,apr,78.0,1,-1.0,0,unknown,1
33275,32.0,management,single,tertiary,no,2974.0,,no,cellular,20,apr,169.0,1,-1.0,0,unknown,1
33276,27.0,admin.,single,secondary,no,,yes,,cellular,20,apr,16.0,5,322.0,4,other,1
33277,41.0,technician,married,tertiary,no,532.0,yes,no,cellular,20,apr,414.0,2,285.0,1,failure,1
33278,37.0,services,,secondary,no,99.0,yes,yes,cellular,20,apr,617.0,1,-1.0,0,unknown,1
33279,41.0,blue-collar,married,,no,1522.0,yes,,cellular,20,apr,377.0,1,341.0,2,failure,1
33280,,management,single,tertiary,no,775.0,yes,no,cellular,20,apr,,1,,2,failure,1
33281,51.0,technician,,secondary,no,1153.0,yes,no,cellular,20,apr,76.0,5,-1.0,0,unknown,1
33282,59.0,services,married,primary,no,196.0,yes,no,telephone,20,apr,,1,-1.0,0,unknown,1
33283,34.0,blue-collar,married,secondary,no,856.0,yes,,cellular,20,apr,470.0,1,150.0,5,other,1
33284,32.0,technician,single,,no,1819.0,yes,no,cellular,20,apr,62.0,1,340.0,2,failure,1
33285,59.0,management,divorced,tertiary,no,258.0,yes,no,cellular,20,apr,33.0,1,173.0,1,success,1
33286,32.0,management,single,tertiary,no,4262.0,yes,no,cellular,20,apr,246.0,1,152.0,1,failure,1
33287,24.0,blue-collar,married,secondary,no,,yes,,cellular,20,apr,83.0,3,306.0,4,failure,1
33288,35.0,,single,tertiary,no,62.0,yes,no,cellular,20,apr,,3,-1.0,0,unknown,2
33289,37.0,entrepreneur,,primary,,1529.0,yes,no,cellular,20,apr,201.0,3,,0,unknown,1
33290,44.0,blue-collar,,secondary,yes,105.0,yes,no,cellular,20,apr,586.0,1,-1.0,0,unknown,2
33291,59.0,housemaid,,,no,0.0,no,no,cellular,20,apr,379.0,1,332.0,2,other,1
33292,34.0,entrepreneur,single,secondary,no,318.0,,no,cellular,20,apr,40.0,1,150.0,2,failure,1
33293,28.0,services,married,secondary,no,1394.0,yes,no,cellular,20,apr,293.0,2,-1.0,0,unknown,1
33294,54.0,retired,married,secondary,no,303.0,yes,no,cellular,20,apr,,1,349.0,2,failure,1
33295,26.0,blue-collar,single,primary,no,,yes,,cellular,20,apr,271.0,1,300.0,2,success,1
33296,32.0,technician,single,tertiary,no,1454.0,yes,,cellular,20,apr,190.0,1,335.0,1,other,1
33297,40.0,admin.,single,secondary,no,2360.0,yes,no,cellular,20,apr,15.0,2,,0,unknown,1
33298,,admin.,single,unknown,no,31.0,,no,cellular,20,apr,59.0,3,-1.0,0,unknown,1
33299,38.0,services,married,secondary,no,-349.0,yes,no,cellular,20,apr,111.0,2,328.0,5,failure,1
33300,,technician,single,secondary,no,1161.0,yes,no,cellular,20,apr,17.0,5,334.0,1,failure,1
33301,43.0,blue-collar,married,secondary,no,1927.0,yes,no,cellular,20,apr,149.0,1,,1,failure,1
33302,34.0,blue-collar,married,secondary,no,965.0,yes,no,cellular,20,apr,,2,332.0,2,other,1
33303,,retired,married,primary,no,2961.0,no,no,cellular,20,apr,128.0,2,-1.0,0,unknown,1
33304,36.0,admin.,single,secondary,no,0.0,no,,cellular,20,apr,637.0,1,-1.0,0,unknown,1
33305,36.0,blue-collar,married,secondary,no,0.0,yes,yes,cellular,20,apr,240.0,1,326.0,1,success,1
33306,39.0,,married,primary,no,8637.0,,no,telephone,20,apr,78.0,1,313.0,1,failure,1
33307,59.0,management,married,tertiary,no,0.0,yes,yes,cellular,20,apr,392.0,1,-1.0,0,unknown,2
33308,36.0,entrepreneur,married,secondary,no,24.0,yes,no,cellular,20,apr,,1,,2,failure,1
33309,44.0,blue-collar,married,secondary,no,508.0,yes,no,cellular,20,apr,222.0,1,,1,failure,1
33310,34.0,blue-collar,single,secondary,no,565.0,yes,yes,cellular,20,apr,20.0,4,-1.0,0,unknown,1
33311,37.0,blue-collar,married,primary,no,1941.0,yes,,cellular,20,apr,,2,-1.0,0,unknown,1
33312,55.0,management,divorced,tertiary,no,5253.0,yes,yes,cellular,20,apr,378.0,1,,19,failure,1
33313,31.0,management,married,tertiary,no,491.0,yes,no,cellular,20,apr,15.0,1,,1,other,1
33314,27.0,services,married,,no,472.0,yes,no,cellular,20,apr,144.0,4,-1.0,0,unknown,1
33315,,technician,,secondary,no,151.0,yes,no,cellular,20,apr,104.0,3,,6,failure,1
33316,43.0,blue-collar,married,,no,701.0,,yes,cellular,20,apr,69.0,1,-1.0,0,unknown,1
33317,41.0,admin.,married,primary,no,1314.0,yes,no,cellular,20,apr,159.0,1,326.0,1,failure,1
33318,28.0,blue-collar,single,,no,1984.0,,no,cellular,20,apr,147.0,1,-1.0,0,unknown,1
33319,60.0,admin.,,secondary,no,,,,cellular,20,apr,65.0,1,287.0,3,failure,1
33320,37.0,services,married,secondary,no,184.0,yes,no,cellular,20,apr,53.0,1,348.0,3,failure,1
33321,,blue-collar,married,primary,no,241.0,yes,no,cellular,20,apr,170.0,1,150.0,1,failure,1
33322,34.0,blue-collar,married,secondary,no,470.0,yes,yes,cellular,20,apr,217.0,1,-1.0,0,unknown,1
33323,41.0,technician,married,tertiary,no,585.0,yes,no,telephone,20,apr,,1,-1.0,0,unknown,1
33324,38.0,self-employed,divorced,secondary,no,0.0,,no,cellular,20,apr,84.0,1,,0,unknown,1
33325,42.0,,single,,no,1049.0,,yes,cellular,20,apr,180.0,1,-1.0,0,unknown,1
33326,29.0,blue-collar,,secondary,no,291.0,yes,,cellular,20,apr,405.0,2,-1.0,0,unknown,1
33327,50.0,blue-collar,divorced,secondary,no,881.0,yes,yes,cellular,20,apr,162.0,1,-1.0,0,unknown,1
33328,35.0,blue-collar,married,secondary,no,94.0,,no,cellular,20,apr,75.0,1,-1.0,0,unknown,1
33329,59.0,management,,,no,287.0,,no,cellular,20,apr,818.0,2,242.0,8,failure,1
33330,46.0,services,,secondary,no,348.0,,no,cellular,20,apr,323.0,1,-1.0,0,unknown,1
33331,40.0,blue-collar,married,secondary,no,565.0,yes,yes,cellular,20,apr,297.0,2,-1.0,0,unknown,1
33332,,student,single,,no,330.0,no,,cellular,20,apr,,2,-1.0,0,unknown,1
33333,33.0,blue-collar,married,secondary,,3458.0,yes,no,cellular,20,apr,54.0,1,-1.0,0,unknown,1
33334,34.0,admin.,single,secondary,,,yes,,cellular,20,apr,,1,334.0,3,other,1
33335,45.0,blue-collar,,primary,yes,-443.0,,,cellular,20,apr,691.0,1,-1.0,0,unknown,2
33336,56.0,services,married,secondary,no,159.0,yes,,cellular,20,apr,132.0,3,-1.0,0,unknown,1
33337,,technician,married,tertiary,,1524.0,no,no,cellular,20,apr,,1,,0,unknown,2
33338,51.0,housemaid,married,,no,6700.0,yes,yes,cellular,20,apr,64.0,4,-1.0,0,unknown,1
33339,28.0,blue-collar,married,primary,no,,yes,no,telephone,20,apr,22.0,1,-1.0,0,unknown,1
33340,,blue-collar,married,primary,no,1925.0,yes,no,cellular,20,apr,904.0,2,-1.0,0,unknown,2
33341,29.0,blue-collar,married,,no,2378.0,yes,,cellular,20,apr,239.0,1,276.0,6,failure,1
33342,39.0,blue-collar,married,secondary,no,1165.0,yes,no,cellular,20,apr,354.0,1,-1.0,0,unknown,1
33343,31.0,services,single,secondary,no,,,no,cellular,20,apr,,1,-1.0,0,unknown,1
33344,34.0,admin.,married,,no,1183.0,yes,no,cellular,20,apr,575.0,2,-1.0,0,unknown,1
33345,35.0,services,married,secondary,,1047.0,,no,cellular,20,apr,95.0,2,-1.0,0,unknown,1
33346,35.0,services,,secondary,no,-291.0,yes,no,cellular,20,apr,197.0,3,-1.0,0,unknown,1
33347,36.0,blue-collar,married,primary,no,4693.0,yes,no,cellular,20,apr,15.0,6,152.0,21,other,1
33348,35.0,blue-collar,married,secondary,no,876.0,,no,cellular,20,apr,318.0,1,,0,unknown,1
33349,32.0,management,married,tertiary,,3154.0,,no,cellular,20,apr,,2,150.0,2,failure,1
33350,43.0,blue-collar,married,primary,no,517.0,yes,no,cellular,20,apr,138.0,2,263.0,7,failure,1
33351,33.0,blue-collar,married,primary,no,681.0,yes,no,cellular,20,apr,222.0,1,-1.0,0,unknown,1
33352,,management,,tertiary,no,2123.0,yes,no,cellular,20,apr,54.0,1,273.0,3,failure,1
33353,44.0,admin.,,secondary,no,-43.0,,yes,cellular,20,apr,,1,-1.0,0,unknown,1
33354,54.0,,married,unknown,no,1827.0,no,no,cellular,20,apr,167.0,1,350.0,1,failure,1
33355,50.0,management,,tertiary,no,1822.0,yes,no,cellular,20,apr,6.0,1,-1.0,0,unknown,1
33356,40.0,admin.,single,secondary,no,315.0,yes,no,cellular,20,apr,44.0,1,-1.0,0,unknown,1
33357,55.0,blue-collar,divorced,secondary,no,462.0,yes,no,cellular,20,apr,157.0,1,,3,failure,1
33358,50.0,services,divorced,secondary,no,2015.0,yes,no,cellular,20,apr,715.0,1,152.0,1,failure,1
33359,44.0,blue-collar,married,secondary,no,3060.0,yes,no,cellular,20,apr,87.0,2,151.0,3,failure,1
33360,,retired,married,primary,no,240.0,no,no,cellular,20,apr,325.0,1,-1.0,0,unknown,2
33361,44.0,technician,divorced,secondary,no,-865.0,,no,cellular,20,apr,334.0,1,-1.0,0,unknown,1
33362,39.0,services,married,secondary,no,3870.0,yes,,cellular,20,apr,,1,,0,unknown,1
33363,46.0,blue-collar,married,primary,no,859.0,yes,,cellular,20,apr,9.0,1,-1.0,0,unknown,1
33364,35.0,self-employed,married,secondary,no,598.0,yes,no,cellular,20,apr,245.0,1,-1.0,0,unknown,1
33365,40.0,technician,single,tertiary,no,825.0,,,cellular,20,apr,38.0,1,335.0,1,other,1
33366,34.0,blue-collar,married,primary,no,2798.0,yes,,cellular,20,apr,297.0,4,-1.0,0,unknown,1
33367,39.0,blue-collar,married,secondary,no,56.0,yes,,telephone,20,apr,368.0,1,-1.0,0,unknown,1
33368,36.0,services,married,,no,878.0,yes,no,cellular,20,apr,108.0,1,-1.0,0,unknown,1
33369,,admin.,married,secondary,no,2320.0,yes,no,cellular,20,apr,59.0,3,,1,other,1
33370,40.0,,single,tertiary,no,283.0,yes,no,cellular,20,apr,222.0,1,,4,failure,1
33371,35.0,admin.,,secondary,no,,yes,no,cellular,20,apr,23.0,4,-1.0,0,unknown,1
33372,46.0,services,married,secondary,no,327.0,,yes,cellular,20,apr,148.0,2,-1.0,0,unknown,1
33373,42.0,blue-collar,married,secondary,no,,yes,yes,cellular,20,apr,181.0,2,,2,failure,1
33374,43.0,,married,secondary,no,314.0,yes,yes,cellular,20,apr,247.0,3,339.0,2,failure,1
33375,40.0,admin.,,secondary,no,,yes,yes,cellular,20,apr,114.0,3,-1.0,0,unknown,1
33376,37.0,admin.,divorced,tertiary,no,43.0,yes,,cellular,20,apr,,2,264.0,2,failure,1
33377,30.0,blue-collar,married,secondary,no,322.0,yes,no,cellular,20,apr,190.0,2,326.0,1,other,1
33378,42.0,blue-collar,married,primary,no,,yes,,cellular,20,apr,82.0,1,-1.0,0,unknown,1
33379,32.0,blue-collar,married,primary,no,2.0,yes,yes,cellular,20,apr,,3,,1,failure,1
33380,50.0,blue-collar,divorced,secondary,no,,,no,telephone,20,apr,151.0,1,-1.0,0,unknown,1
33381,32.0,admin.,married,secondary,no,3052.0,yes,yes,cellular,20,apr,253.0,3,151.0,4,failure,1
33382,50.0,management,divorced,,no,516.0,,yes,cellular,20,apr,198.0,1,-1.0,0,unknown,1
33383,52.0,blue-collar,married,secondary,no,782.0,yes,yes,cellular,20,apr,104.0,1,-1.0,0,unknown,1
33384,31.0,,married,secondary,,631.0,yes,no,cellular,20,apr,211.0,2,152.0,2,failure,1
33385,37.0,technician,single,secondary,no,1127.0,yes,,cellular,20,apr,249.0,2,-1.0,0,unknown,1
33386,,technician,married,tertiary,no,3850.0,yes,,cellular,20,apr,63.0,4,-1.0,0,unknown,1
33387,,blue-collar,married,secondary,no,35.0,yes,no,telephone,20,apr,,1,322.0,1,failure,1
33388,33.0,management,married,tertiary,,864.0,yes,no,cellular,20,apr,170.0,1,235.0,19,failure,1
33389,33.0,services,married,secondary,no,2184.0,yes,no,cellular,20,apr,,1,,0,unknown,1
33390,32.0,management,single,tertiary,no,,,no,cellular,20,apr,224.0,1,-1.0,0,unknown,1
33391,39.0,management,single,tertiary,no,1457.0,,no,cellular,20,apr,,1,-1.0,0,unknown,1
33392,37.0,,married,,no,,yes,no,cellular,20,apr,,1,-1.0,0,unknown,1
33393,28.0,technician,single,tertiary,no,,yes,no,cellular,20,apr,,1,,1,failure,2
33394,28.0,student,single,secondary,no,39.0,yes,no,cellular,20,apr,149.0,1,-1.0,0,unknown,1
33395,43.0,blue-collar,married,,no,85.0,yes,no,cellular,20,apr,42.0,3,,5,other,1
33396,51.0,blue-collar,married,secondary,no,-237.0,yes,yes,cellular,20,apr,379.0,3,320.0,2,other,1
33397,33.0,housemaid,married,,no,10.0,yes,no,cellular,20,apr,129.0,1,322.0,2,failure,1
33398,39.0,management,married,,,894.0,yes,no,cellular,20,apr,491.0,1,326.0,1,other,1
33399,25.0,technician,single,tertiary,no,184.0,yes,yes,cellular,20,apr,401.0,1,-1.0,0,unknown,1
33400,35.0,services,,secondary,no,155.0,yes,no,cellular,20,apr,285.0,1,-1.0,0,unknown,1
33401,,self-employed,divorced,tertiary,no,13.0,yes,no,cellular,20,apr,76.0,1,-1.0,0,unknown,2
33402,33.0,management,single,tertiary,no,437.0,yes,no,cellular,20,apr,199.0,2,150.0,5,failure,1
33403,31.0,blue-collar,married,,no,1660.0,yes,no,cellular,20,apr,342.0,1,-1.0,0,unknown,1
33404,39.0,services,married,secondary,no,104.0,,no,cellular,20,apr,116.0,2,332.0,6,failure,1
33405,31.0,blue-collar,single,secondary,no,648.0,yes,yes,cellular,20,apr,,1,347.0,1,failure,1
33406,31.0,services,single,primary,no,,yes,no,cellular,20,apr,93.0,3,,2,other,1
33407,46.0,,married,,no,156.0,,no,cellular,20,apr,268.0,1,-1.0,0,unknown,1
33408,51.0,blue-collar,married,primary,no,,yes,no,cellular,20,apr,78.0,1,-1.0,0,unknown,1
33409,25.0,student,single,tertiary,no,538.0,yes,no,cellular,20,apr,226.0,1,-1.0,0,unknown,1
33410,28.0,management,single,secondary,no,967.0,yes,,cellular,20,apr,,1,334.0,1,failure,1
33411,37.0,admin.,,secondary,no,-296.0,yes,no,cellular,20,apr,81.0,1,-1.0,0,unknown,1
33412,34.0,management,divorced,tertiary,no,471.0,no,no,cellular,20,apr,247.0,1,,4,failure,1
33413,30.0,admin.,married,secondary,no,1165.0,no,no,cellular,20,apr,98.0,2,,0,unknown,1
33414,73.0,retired,divorced,tertiary,,3203.0,no,no,cellular,20,apr,148.0,1,-1.0,0,unknown,2
33415,37.0,admin.,single,tertiary,no,2317.0,,no,cellular,20,apr,114.0,1,152.0,2,failure,1
33416,44.0,blue-collar,married,primary,no,-337.0,yes,no,cellular,20,apr,326.0,3,-1.0,0,unknown,1
33417,28.0,blue-collar,single,secondary,no,1735.0,yes,no,cellular,20,apr,89.0,1,-1.0,0,unknown,1
33418,40.0,,divorced,unknown,no,4095.0,yes,no,cellular,20,apr,281.0,1,,0,unknown,1
33419,54.0,technician,divorced,secondary,no,1663.0,yes,no,telephone,20,apr,41.0,1,150.0,9,other,1
33420,29.0,technician,single,tertiary,no,2269.0,yes,no,cellular,20,apr,53.0,1,,1,failure,1
33421,30.0,entrepreneur,single,,no,216.0,yes,no,cellular,20,apr,182.0,3,,0,unknown,1
33422,34.0,management,married,tertiary,no,606.0,no,no,cellular,20,apr,97.0,1,,0,unknown,2
33423,43.0,services,,,no,3689.0,yes,no,cellular,20,apr,165.0,1,321.0,1,failure,1
33424,30.0,blue-collar,married,primary,no,262.0,yes,,cellular,20,apr,15.0,4,343.0,3,other,1
33425,46.0,management,divorced,secondary,no,145.0,,,cellular,20,apr,113.0,2,,5,failure,1
33426,31.0,management,single,tertiary,no,587.0,yes,no,cellular,20,apr,16.0,4,-1.0,0,unknown,1
33427,,,married,secondary,no,2179.0,no,no,cellular,20,apr,,1,-1.0,0,unknown,1
33428,32.0,technician,married,secondary,no,3322.0,,,cellular,20,apr,380.0,1,74.0,4,failure,1
33429,32.0,blue-collar,married,secondary,no,1148.0,yes,no,cellular,20,apr,,1,-1.0,0,unknown,1
33430,,student,single,secondary,no,0.0,no,,cellular,20,apr,185.0,1,-1.0,0,unknown,2
33431,42.0,admin.,divorced,,no,527.0,no,yes,cellular,20,apr,,1,-1.0,0,unknown,2
33432,27.0,student,single,secondary,no,162.0,no,,telephone,20,apr,116.0,1,,0,unknown,1
33433,,admin.,single,secondary,no,299.0,yes,no,cellular,20,apr,177.0,2,,2,failure,1
33434,30.0,student,single,secondary,no,0.0,no,no,cellular,20,apr,,1,-1.0,0,unknown,1
33435,43.0,blue-collar,married,primary,no,1892.0,yes,no,cellular,20,apr,378.0,1,-1.0,0,unknown,1
33436,54.0,unemployed,divorced,secondary,no,309.0,no,no,cellular,20,apr,241.0,1,-1.0,0,unknown,2
33437,36.0,,single,,no,832.0,yes,,cellular,20,apr,,2,-1.0,0,unknown,1
33438,27.0,blue-collar,married,secondary,no,4333.0,,no,cellular,20,apr,163.0,1,-1.0,0,unknown,2
33439,36.0,blue-collar,married,secondary,no,204.0,yes,,cellular,20,apr,28.0,5,-1.0,0,unknown,1
33440,44.0,services,married,secondary,,1989.0,yes,yes,cellular,20,apr,106.0,2,-1.0,0,unknown,1
33441,48.0,admin.,married,secondary,,1060.0,yes,no,cellular,20,apr,87.0,2,,3,failure,1
33442,38.0,entrepreneur,married,secondary,no,,yes,yes,cellular,20,apr,305.0,2,154.0,1,failure,1
33443,40.0,services,married,secondary,no,2843.0,,no,cellular,20,apr,223.0,1,305.0,1,success,1
33444,38.0,,single,secondary,no,28.0,yes,yes,cellular,20,apr,131.0,3,-1.0,0,unknown,1
33445,,technician,divorced,secondary,no,0.0,yes,yes,cellular,20,apr,110.0,3,269.0,2,other,1
33446,,,single,secondary,no,319.0,yes,no,cellular,20,apr,48.0,3,-1.0,0,unknown,1
33447,69.0,retired,married,,no,473.0,no,no,cellular,20,apr,333.0,1,-1.0,0,unknown,1
33448,32.0,management,single,tertiary,no,1831.0,yes,no,cellular,20,apr,86.0,2,-1.0,0,unknown,1
33449,37.0,blue-collar,,secondary,no,2235.0,yes,no,cellular,20,apr,419.0,2,151.0,2,failure,1
33450,29.0,services,married,secondary,no,368.0,yes,no,cellular,20,apr,16.0,5,-1.0,0,unknown,1
33451,,housemaid,married,primary,,1747.0,yes,no,cellular,20,apr,325.0,1,,0,unknown,1
33452,36.0,management,,tertiary,no,20.0,yes,no,cellular,20,apr,766.0,2,150.0,3,other,1
33453,35.0,,married,tertiary,no,703.0,no,,cellular,20,apr,169.0,1,-1.0,0,unknown,1
33454,30.0,technician,married,secondary,no,239.0,yes,no,cellular,20,apr,58.0,3,150.0,10,failure,1
33455,,retired,married,primary,no,253.0,no,no,cellular,20,apr,345.0,1,-1.0,0,unknown,2
33456,30.0,,married,secondary,no,312.0,yes,no,cellular,20,apr,476.0,3,-1.0,0,unknown,1
33457,37.0,management,married,secondary,no,222.0,yes,no,cellular,20,apr,,2,-1.0,0,unknown,1
33458,33.0,blue-collar,single,primary,no,1.0,yes,no,cellular,20,apr,257.0,1,-1.0,0,unknown,1
33459,,blue-collar,married,primary,no,,yes,no,cellular,20,apr,252.0,5,-1.0,0,unknown,1
33460,,management,single,tertiary,no,6807.0,no,no,cellular,20,apr,163.0,1,-1.0,0,unknown,2
33461,32.0,technician,single,tertiary,no,1306.0,no,no,cellular,20,apr,,1,,0,unknown,1
33462,39.0,,married,secondary,,,yes,,cellular,20,apr,436.0,1,-1.0,0,unknown,1
33463,32.0,technician,married,secondary,no,,yes,,cellular,20,apr,53.0,1,-1.0,0,unknown,1
33464,45.0,unemployed,divorced,,no,,no,no,cellular,20,apr,103.0,1,325.0,4,failure,1
33465,37.0,blue-collar,married,secondary,no,509.0,yes,no,cellular,20,apr,172.0,1,-1.0,0,unknown,1
33466,58.0,services,single,,no,1430.0,yes,no,cellular,20,apr,861.0,6,321.0,5,failure,1
